sample_name	anonymized_name	collection_timestamp	depth	description	disease_status	dna_extracted	env_biome	env_feature	env_material	env_package	extracted_dna_avail_now	geo_loc_name	host_common_name	host_scientific_name	host_subject_id	host_taxid	latitude	longitude	lux_max	lux_mean	nh3_nox_po4_units	nh3_pa	nh3_pb	nox_pa	nox_pb	physical_specimen_location	physical_specimen_remaining	po4_pa	po4_pb	public	qiita_study_id	sample_type	scientific_name	season	state_location	taxon_id	temp	temp_max	temp_mean	title	wave_max	wave_mean
2229.W1.N3.4.HP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1-N3.4-HP12D10	2011-08-29	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWW1-N3.4-HP12D10	112068	-31.5946	152.8433	7578	806	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	NSW - centre	1300146	12.60251923	13.17	12.6	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	5	0.4
2229.W1.N3.4.HP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1-N3.4-HP22D11	2011-08-29	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWW1-N3.4-HP22D11	112068	-31.5946	152.8433	7578	806	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	NSW - centre	1300146	12.60251923	13.17	12.6	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	5	0.4
2229.W1.N3.4.HP3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1-N3.4-HP32D12	2011-08-29	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWW1-N3.4-HP32D12	112068	-31.5946	152.8433	7578	806	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	NSW - centre	1300146	12.60251923	13.17	12.6	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	5	0.4
2229.W1.N3.4.HP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1-N3.4-HP42E1	2011-08-29	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWW1-N3.4-HP42E1	112068	-31.5946	152.8433	7578	806	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	NSW - centre	1300146	12.60251923	13.17	12.6	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	5	0.4
2229.W1.N3.4.HP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1-N3.4-HP52E2	2011-08-29	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWW1-N3.4-HP52E2	112068	-31.5946	152.8433	7578	806	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	NSW - centre	1300146	12.60251923	13.17	12.6	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	5	0.4
2229.W1.N3.4.SE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 N3.4 SE110G12	2011-08-29	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N3.4 SE110G12	309355	-31.5946	152.8433	12400	1466	mg/L	0.155	0.053	0.01	0.015	Thomas lab	TRUE	0.03	0.028	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	13.33370968	13.56	13.33	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	5.8	0.4
2229.W1.N3.4.SE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 N3.4 SE210H1	2011-08-29	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N3.4 SE210H1	309355	-31.5946	152.8433	12400	1466	mg/L	0.155	0.053	0.01	0.015	Thomas lab	TRUE	0.03	0.028	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	13.33370968	13.56	13.33	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	5.8	0.4
2229.W1.N3.4.SE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 N3.4 SE310H2	2011-08-29	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N3.4 SE310H2	309355	-31.5946	152.8433	12400	1466	mg/L	0.155	0.053	0.01	0.015	Thomas lab	TRUE	0.03	0.028	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	13.33370968	13.56	13.33	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	5.8	0.4
2229.W1.N3.4.SE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 N3.4 SE410H3	2011-08-29	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N3.4 SE410H3	309355	-31.5946	152.8433	12400	1466	mg/L	0.155	0.053	0.01	0.015	Thomas lab	TRUE	0.03	0.028	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	13.33370968	13.56	13.33	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	5.8	0.4
2229.W1.N3.4.SE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 N3.4 SE510H4	2011-08-29	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N3.4 SE510H4	309355	-31.5946	152.8433	12400	1466	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	13.33370968	13.56	13.33	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	5.8	0.4
2229.W1.N3.5.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 N3.5 HE110H5	2011-08-29	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N3.5 HE110H5	309355	-31.717	152.7979	12400	1466	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	13.33370968	13.56	13.33	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	5.8	0.4
2229.W1.N3.5.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 N3.5 HE210H6	2011-08-29	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N3.5 HE210H6	309355	-31.717	152.7979	12400	1466	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	13.33370968	13.56	13.33	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	5.8	0.4
2229.W1.N3.5.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 N3.5 HE310H7	2011-08-29	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N3.5 HE310H7	309355	-31.717	152.7979	12400	1466	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	13.33370968	13.56	13.33	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	5.8	0.4
2229.W1.N3.5.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 N3.5 HE410H8	2011-08-29	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N3.5 HE410H8	309355	-31.717	152.7979	12400	1466	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	13.33370968	13.56	13.33	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	5.8	0.4
2229.W1.N3.5.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 N3.5 HE510H9	2011-08-29	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N3.5 HE510H9	309355	-31.717	152.7979	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	12.6	13.17	12.6	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.N3.5.HP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1-N3.5-HP12E3	2011-08-29	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWW1-N3.5-HP12E3	112068	-31.717	152.7979	7578	806	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	NSW - centre	1300146	12.60251923	13.17	12.6	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	5	0.4
2229.W1.N3.5.HP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1-N3.5-HP22E4	2011-08-29	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWW1-N3.5-HP22E4	112068	-31.717	152.7979	7578	806	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	NSW - centre	1300146	12.60251923	13.17	12.6	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	5	0.4
2229.W1.N3.5.HP3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1-N3.5-HP32E5	2011-08-29	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Sick	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWW1-N3.5-HP32E5	112068	-31.717	152.7979	6200	770	mg/L	0.082	0.074	0.01	0.004652	Thomas lab	TRUE	0.039	0.043	TRUE	2229	kelp mucus	algae metagenome	Winter 2	NSW - centre	1300146	12.5	13.08	12.45	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	2.3	0.2
2229.W1.N3.5.HP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1-N3.5-HP42E6	2011-08-29	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Sick	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWW1-N3.5-HP42E6	112068	-31.717	152.7979	6200	770	mg/L	0.082	0.074	0.01	0.004652	Thomas lab	TRUE	0.039	0.043	TRUE	2229	kelp mucus	algae metagenome	Winter 2	NSW - centre	1300146	12.5	13.08	12.45	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	2.3	0.2
2229.W1.N3.5.HP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1-N3.5-HP52E7	2011-08-29	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Sick	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWW1-N3.5-HP52E7	112068	-31.717	152.7979	6200	770	mg/L	0.082	0.074	0.01	0.004652	Thomas lab	TRUE	0.039	0.043	TRUE	2229	kelp mucus	algae metagenome	Winter 2	NSW - centre	1300146	12.5	13.08	12.45	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	2.3	0.2
2229.W1.N3.5.SP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1-N3.5-SP12E8	2011-08-29	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Sick	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWW1-N3.5-SP12E8	112068	-31.717	152.7979	6200	770	mg/L	0.082	0.074	0.01	0.004652	Thomas lab	TRUE	0.039	0.043	TRUE	2229	kelp mucus	algae metagenome	Winter 2	NSW - centre	1300146	12.5	13.08	12.45	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	2.3	0.2
2229.W1.N3.5.SP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1-N3.5-SP22E9	2011-08-29	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Sick	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWW1-N3.5-SP22E9	112068	-31.717	152.7979	6200	770	mg/L	0.082	0.074	0.01	0.004652	Thomas lab	TRUE	0.039	0.043	TRUE	2229	kelp mucus	algae metagenome	Winter 2	NSW - centre	1300146	12.5	13.08	12.45	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	2.3	0.2
2229.W1.N3.5.SP3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1-N3.5-SP32E10	2011-08-29	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWW1-N3.5-SP32E10	112068	-31.717	152.7979	6200	770	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	NSW - south	1300146	12.65080769	13.08	12.65	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	2.3	0.2
2229.W1.N3.5.SP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1-N3.5-SP42E11	2011-08-29	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWW1-N3.5-SP42E11	112068	-31.717	152.7979	6200	770	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	NSW - south	1300146	12.65080769	13.08	12.65	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	2.3	0.2
2229.W1.N3.5.SP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	UNSWW1-N3.5-SP52E12	2011-08-29	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWW1-N3.5-SP52E12	112068	-31.717	152.7979	6200	770	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 2	NSW - south	1300146	12.65080769	13.08	12.65	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	2.3	0.2
2229.W1.N3.6.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 N3.6 HE110H10	2011-08-29	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N3.6 HE110H10	309355	-32.0076	152.5673	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	12.6	13.17	12.6	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.N3.6.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 N3.6 HE210H11	2011-08-29	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N3.6 HE210H11	309355	-32.0076	152.5673	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	12.6	13.17	12.6	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.N3.6.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 N3.6 HE310H12	2011-08-29	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N3.6 HE310H12	309355	-32.0076	152.5673	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	12.6	13.17	12.6	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.W1.N3.6.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWW1 N3.6 HE412A1	2011-08-29	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWW1 N3.6 HE412A1	309355	-32.0076	152.5673	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - north	1300146	12.6	13.17	12.6	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
