sample_name	altitude_m	anonymized_name	collection_timestamp	country	depth	depth_m	description	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	extracted_dna_avail_now	geo_loc_name	host_class	host_common_name	host_family	host_genus	host_kingdom	host_order	host_phylum	host_scientific_name	host_species	host_subject_id	host_superkingdom	host_taxid	latitude	latitude_deg	light_kilolux_7days	longitude	longitude_deg	physical_specimen_location	physical_specimen_remaining	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	sample_scientific_name	sample_taxid	sample_type	scientific_name	taxon_id	temp	temperature_deg_c	title
933.T.2.3.H.E.3	0.0	UNSW0188	2011-04-06	GAZ:Australia	8.1	8.1	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0188	sk__Eukaryota	309355	-41.8693167	-41.8693167	528.5739	148.303	148.303	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	15.36	15.36	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.T.2.3.H.E.4	0.0	UNSW0189	2011-04-06	GAZ:Australia	8.1	8.1	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0189	sk__Eukaryota	309355	-41.8693167	-41.8693167	528.5739	148.303	148.303	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	15.36	15.36	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.T.2.3.H.E.5	0.0	UNSW0190	2011-04-06	GAZ:Australia	8.1	8.1	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0190	sk__Eukaryota	309355	-41.8693167	-41.8693167	528.5739	148.303	148.303	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	15.36	15.36	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.T.2.3.H.P.1	0.0	UNSW0196	2011-04-06	GAZ:Australia	8.1	8.1	DNA from surface swab of Phyllospora comosa seaweed	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Seirococcaceae	g__Phyllospora	k__	o__Fucales	p__Phaeophyceae	Phyllospora comosa	s__Phyllospora_comosa	UNSW0196	sk__Eukaryota	112068	-41.8693167	-41.8693167	528.5739	148.303	148.303	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	biofilm	algae metagenome	1300146	15.36	15.36	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.T.2.3.H.P.2	0.0	UNSW0197	2011-04-06	GAZ:Australia	8.1	8.1	DNA from surface swab of Phyllospora comosa seaweed	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Seirococcaceae	g__Phyllospora	k__	o__Fucales	p__Phaeophyceae	Phyllospora comosa	s__Phyllospora_comosa	UNSW0197	sk__Eukaryota	112068	-41.8693167	-41.8693167	528.5739	148.303	148.303	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	biofilm	algae metagenome	1300146	15.36	15.36	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.T.2.3.H.P.3	0.0	UNSW0198	2011-04-06	GAZ:Australia	8.1	8.1	DNA from surface swab of Phyllospora comosa seaweed	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Seirococcaceae	g__Phyllospora	k__	o__Fucales	p__Phaeophyceae	Phyllospora comosa	s__Phyllospora_comosa	UNSW0198	sk__Eukaryota	112068	-41.8693167	-41.8693167	528.5739	148.303	148.303	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	biofilm	algae metagenome	1300146	15.36	15.36	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.T.2.3.H.P.4	0.0	UNSW0199	2011-04-06	GAZ:Australia	8.1	8.1	DNA from surface swab of Phyllospora comosa seaweed	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Seirococcaceae	g__Phyllospora	k__	o__Fucales	p__Phaeophyceae	Phyllospora comosa	s__Phyllospora_comosa	UNSW0199	sk__Eukaryota	112068	-41.8693167	-41.8693167	528.5739	148.303	148.303	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	biofilm	algae metagenome	1300146	15.36	15.36	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.T.2.3.H.P.5	0.0	UNSW0200	2011-04-06	GAZ:Australia	8.1	8.1	DNA from surface swab of Phyllospora comosa seaweed	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Seirococcaceae	g__Phyllospora	k__	o__Fucales	p__Phaeophyceae	Phyllospora comosa	s__Phyllospora_comosa	UNSW0200	sk__Eukaryota	112068	-41.8693167	-41.8693167	528.5739	148.303	148.303	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	biofilm	algae metagenome	1300146	15.36	15.36	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.T.2.3.S.E.1	0.0	UNSW0191	2011-04-06	GAZ:Australia	8.1	8.1	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0191	sk__Eukaryota	309355	-41.8693167	-41.8693167	528.5739	148.303	148.303	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	15.36	15.36	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.T.2.3.S.E.2	0.0	UNSW0192	2011-04-06	GAZ:Australia	8.1	8.1	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0192	sk__Eukaryota	309355	-41.8693167	-41.8693167	528.5739	148.303	148.303	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	15.36	15.36	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.T.2.3.S.E.3	0.0	UNSW0193	2011-04-06	GAZ:Australia	8.1	8.1	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0193	sk__Eukaryota	309355	-41.8693167	-41.8693167	528.5739	148.303	148.303	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	15.36	15.36	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.T.2.3.S.E.4	0.0	UNSW0194	2011-04-06	GAZ:Australia	8.1	8.1	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0194	sk__Eukaryota	309355	-41.8693167	-41.8693167	528.5739	148.303	148.303	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	15.36	15.36	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.T.2.3.S.E.5	0.0	UNSW0195	2011-04-06	GAZ:Australia	8.1	8.1	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0195	sk__Eukaryota	309355	-41.8693167	-41.8693167	528.5739	148.303	148.303	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	15.36	15.36	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.T.3.1.H.E.1	0.0	UNSW0206	2011-04-07	GAZ:Australia	11.5	11.5	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0206	sk__Eukaryota	309355	-43.139883	-43.139883	279.379	148.0017	148.0017	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	15.01	15.01	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.T.3.1.H.E.2	0.0	UNSW0207	2011-04-07	GAZ:Australia	11.5	11.5	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0207	sk__Eukaryota	309355	-43.139883	-43.139883	279.379	148.0017	148.0017	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	15.01	15.01	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.T.3.1.H.E.3	0.0	UNSW0208	2011-04-07	GAZ:Australia	11.5	11.5	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0208	sk__Eukaryota	309355	-43.139883	-43.139883	279.379	148.0017	148.0017	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	15.01	15.01	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.T.3.1.H.E.4	0.0	UNSW0209	2011-04-07	GAZ:Australia	11.5	11.5	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0209	sk__Eukaryota	309355	-43.139883	-43.139883	279.379	148.0017	148.0017	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	15.01	15.01	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.T.3.1.H.E.5	0.0	UNSW0210	2011-04-07	GAZ:Australia	11.5	11.5	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0210	sk__Eukaryota	309355	-43.139883	-43.139883	279.379	148.0017	148.0017	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	15.01	15.01	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.T.3.1.H.P.1	0.0	UNSW0216	2011-04-07	GAZ:Australia	11.5	11.5	DNA from surface swab of Phyllospora comosa seaweed	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Seirococcaceae	g__Phyllospora	k__	o__Fucales	p__Phaeophyceae	Phyllospora comosa	s__Phyllospora_comosa	UNSW0216	sk__Eukaryota	112068	-43.139883	-43.139883	279.379	148.0017	148.0017	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	biofilm	algae metagenome	1300146	15.01	15.01	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.T.3.1.H.P.2	0.0	UNSW0217	2011-04-07	GAZ:Australia	11.5	11.5	DNA from surface swab of Phyllospora comosa seaweed	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Seirococcaceae	g__Phyllospora	k__	o__Fucales	p__Phaeophyceae	Phyllospora comosa	s__Phyllospora_comosa	UNSW0217	sk__Eukaryota	112068	-43.139883	-43.139883	279.379	148.0017	148.0017	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	biofilm	algae metagenome	1300146	15.01	15.01	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.T.3.1.H.P.3	0.0	UNSW0218	2011-04-07	GAZ:Australia	11.5	11.5	DNA from surface swab of Phyllospora comosa seaweed	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Seirococcaceae	g__Phyllospora	k__	o__Fucales	p__Phaeophyceae	Phyllospora comosa	s__Phyllospora_comosa	UNSW0218	sk__Eukaryota	112068	-43.139883	-43.139883	279.379	148.0017	148.0017	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	biofilm	algae metagenome	1300146	15.01	15.01	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.T.3.1.H.P.4	0.0	UNSW0219	2011-04-07	GAZ:Australia	11.5	11.5	DNA from surface swab of Phyllospora comosa seaweed	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Seirococcaceae	g__Phyllospora	k__	o__Fucales	p__Phaeophyceae	Phyllospora comosa	s__Phyllospora_comosa	UNSW0219	sk__Eukaryota	112068	-43.139883	-43.139883	279.379	148.0017	148.0017	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	biofilm	algae metagenome	1300146	15.01	15.01	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.T.3.1.H.P.5	0.0	UNSW0220	2011-04-07	GAZ:Australia	11.5	11.5	DNA from surface swab of Phyllospora comosa seaweed	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Seirococcaceae	g__Phyllospora	k__	o__Fucales	p__Phaeophyceae	Phyllospora comosa	s__Phyllospora_comosa	UNSW0220	sk__Eukaryota	112068	-43.139883	-43.139883	279.379	148.0017	148.0017	UNSW	TRUE	TRUE				933	biofilm metagenome	718308	biofilm	algae metagenome	1300146	15.01	15.01	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.T.3.1.S.E.1	0.0	UNSW0211	2011-04-07	GAZ:Australia	11.5	11.5	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0211	sk__Eukaryota	309355	-43.139883	-43.139883	279.379	148.0017	148.0017	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	15.01	15.01	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.T.3.1.S.E.2	0.0	UNSW0212	2011-04-07	GAZ:Australia	11.5	11.5	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0212	sk__Eukaryota	309355	-43.139883	-43.139883	279.379	148.0017	148.0017	UNSW	TRUE	TRUE				933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	15.01	15.01	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
