sample_name	adult_diet	altitude_m	annual_season_precpt	annual_season_temp	anonymized_name	arachnid	barometric_presure	blood	carb_nitro_ratio	class	cmin_rate	collection_timestamp	country	depth	depth_m	description	dew_point_temp	diet	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	end_time	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	extracted_dna_avail_now	family	general_diet	genus_species	geo_loc_name	host_class	host_common_name	host_family	host_genus	host_kingdom	host_order	host_phylum	host_scientific_name	host_species	host_subject_id	host_superkingdom	host_taxid	insect	land_use	latitude	latitude_deg	longitude	longitude_deg	max_wind_speed	order_tax	ph	ph_meth	phloem	physical_specimen_location	physical_specimen_remaining	place	public	qiita_study_id	relative_humidity	sample_scientific_name	sample_set	sample_taxid	sample_type	scientific_name	silt_clay	soil_moisture_deficit	soil_type	solar_radiation	specific_location	specific_location_name	start_time	superorder	taxon_id	temp	temperature_deg_c	texture	title	tot_nitro	tot_org_carb	tot_org_nitro	wind_cardinal_directions	wind_speed
1521.EB090.s.6.1.sequences	Not applicable	0.0	Not applicable	Not applicable	EB090	Not applicable	Missing: Not provided	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	GAZ:Tanzania	0	Not applicable	soil sample EB090	0	Not applicable	TRUE	737	737.0	True	EMP sample	Free-living	Non-saline	Soil (non-saline)	Not applicable	shrubland biome	grassland soil	soil	soil	biome	terrestrial biome	shrubland biome	Not applicable	Not applicable	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Tanzania	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	EB090	Not applicable	Not applicable	Not applicable	Not applicable	-6.87	-6.87	36.16	36.16	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	soil metagenome	African soils	410658	soil	soil metagenome	Missing: Not provided	Missing: Not provided	Missing: Not provided	Not applicable	Chin Dodoma sub-soil	Chin Dodoma sub-soil	Not applicable	Missing: Not provided	410658	Missing: Not provided	Not applicable	Missing: Not provided	Samples presented at EMP conference June 2011 Shenzhen	Missing: Not provided	Missing: Not provided	Missing: Not provided		Not applicable
1521.EB091.s.6.1.sequences	Not applicable	0.0	Not applicable	Not applicable	EB091	Not applicable	Missing: Not provided	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	GAZ:Tanzania	0	Not applicable	soil sample EB091	0	Not applicable	TRUE	1459	1459.0	True	EMP sample	Free-living	Non-saline	Soil (non-saline)	Not applicable	shrubland biome	grassland soil	soil	soil	biome	terrestrial biome	shrubland biome	Not applicable	Not applicable	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Tanzania	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	EB091	Not applicable	Not applicable	Not applicable	Not applicable	-6.13	-6.13	36.44	36.44	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	soil metagenome	African soils	410658	soil	soil metagenome	Missing: Not provided	Missing: Not provided	Missing: Not provided	Not applicable	Pandambili top-soil	Pandambili top-soil	Not applicable	Missing: Not provided	410658	Missing: Not provided	Not applicable	Missing: Not provided	Samples presented at EMP conference June 2011 Shenzhen	Missing: Not provided	Missing: Not provided	Missing: Not provided		Not applicable
1521.EB092.s.6.1.sequences	Not applicable	0.0	Not applicable	Not applicable	EB092	Not applicable	Missing: Not provided	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	GAZ:Tanzania	0	Not applicable	soil sample EB092	0	Not applicable	TRUE	1459	1459.0	True	EMP sample	Free-living	Non-saline	Soil (non-saline)	Not applicable	shrubland biome	grassland soil	soil	soil	biome	terrestrial biome	shrubland biome	Not applicable	Not applicable	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Tanzania	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	EB092	Not applicable	Not applicable	Not applicable	Not applicable	-6.13	-6.13	36.44	36.44	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	soil metagenome	African soils	410658	soil	soil metagenome	Missing: Not provided	Missing: Not provided	Missing: Not provided	Not applicable	Pandambili sub-soil	Pandambili sub-soil	Not applicable	Missing: Not provided	410658	Missing: Not provided	Not applicable	Missing: Not provided	Samples presented at EMP conference June 2011 Shenzhen	Missing: Not provided	Missing: Not provided	Missing: Not provided		Not applicable
1521.EB093.s.6.1.sequences	Not applicable	0.0	Not applicable	Not applicable	EB093	Not applicable	Missing: Not provided	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	GAZ:Tanzania	0	Not applicable	soil sample EB093	0	Not applicable	TRUE	1459	1459.0	True	EMP sample	Free-living	Non-saline	Soil (non-saline)	Not applicable	shrubland biome	grassland soil	soil	soil	biome	terrestrial biome	shrubland biome	Not applicable	Not applicable	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Tanzania	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	EB093	Not applicable	Not applicable	Not applicable	Not applicable	-6.09	-6.09	36.44	36.44	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	soil metagenome	African soils	410658	soil	soil metagenome	Missing: Not provided	Missing: Not provided	Missing: Not provided	Not applicable	Pandambili top-soil	Pandambili top-soil	Not applicable	Missing: Not provided	410658	Missing: Not provided	Not applicable	Missing: Not provided	Samples presented at EMP conference June 2011 Shenzhen	Missing: Not provided	Missing: Not provided	Missing: Not provided		Not applicable
1521.EB094.s.6.1.sequences	Not applicable	0.0	Not applicable	Not applicable	EB094	Not applicable	Missing: Not provided	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	GAZ:Tanzania	0	Not applicable	soil sample EB094	0	Not applicable	TRUE	1459	1459.0	True	EMP sample	Free-living	Non-saline	Soil (non-saline)	Not applicable	shrubland biome	grassland soil	soil	soil	biome	terrestrial biome	shrubland biome	Not applicable	Not applicable	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Tanzania	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	EB094	Not applicable	Not applicable	Not applicable	Not applicable	-6.09	-6.09	36.44	36.44	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	soil metagenome	African soils	410658	soil	soil metagenome	Missing: Not provided	Missing: Not provided	Missing: Not provided	Not applicable	Pandambili sub-soil	Pandambili sub-soil	Not applicable	Missing: Not provided	410658	Missing: Not provided	Not applicable	Missing: Not provided	Samples presented at EMP conference June 2011 Shenzhen	Missing: Not provided	Missing: Not provided	Missing: Not provided		Not applicable
1521.EB095.s.6.1.sequences	Not applicable	0.0	Not applicable	Not applicable	EB095	Not applicable	Missing: Not provided	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	GAZ:Tanzania	0	Not applicable	soil sample EB095	0	Not applicable	TRUE	1459	1459.0	True	EMP sample	Free-living	Non-saline	Soil (non-saline)	Not applicable	shrubland biome	grassland soil	soil	soil	biome	terrestrial biome	shrubland biome	Not applicable	Not applicable	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Tanzania	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	EB095	Not applicable	Not applicable	Not applicable	Not applicable	-6.06	-6.06	36.44	36.44	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	soil metagenome	African soils	410658	soil	soil metagenome	Missing: Not provided	Missing: Not provided	Missing: Not provided	Not applicable	Pandambili top-soil	Pandambili top-soil	Not applicable	Missing: Not provided	410658	Missing: Not provided	Not applicable	Missing: Not provided	Samples presented at EMP conference June 2011 Shenzhen	Missing: Not provided	Missing: Not provided	Missing: Not provided		Not applicable
1521.EB096.s.6.1.sequences	Not applicable	0.0	Not applicable	Not applicable	EB096	Not applicable	Missing: Not provided	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	GAZ:Tanzania	0	Not applicable	soil sample EB096	0	Not applicable	TRUE	1459	1459.0	True	EMP sample	Free-living	Non-saline	Soil (non-saline)	Not applicable	shrubland biome	grassland soil	soil	soil	biome	terrestrial biome	shrubland biome	Not applicable	Not applicable	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Tanzania	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	EB096	Not applicable	Not applicable	Not applicable	Not applicable	-6.06	-6.06	36.44	36.44	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	soil metagenome	African soils	410658	soil	soil metagenome	Missing: Not provided	Missing: Not provided	Missing: Not provided	Not applicable	Pandambili sub-soil	Pandambili sub-soil	Not applicable	Missing: Not provided	410658	Missing: Not provided	Not applicable	Missing: Not provided	Samples presented at EMP conference June 2011 Shenzhen	Missing: Not provided	Missing: Not provided	Missing: Not provided		Not applicable
1521.EB097.s.6.1.sequences	Not applicable	0.0	Not applicable	Not applicable	EB097	Not applicable	Missing: Not provided	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	GAZ:Tanzania	0	Not applicable	soil sample EB097	0	Not applicable	TRUE	1459	1459.0	True	EMP sample	Free-living	Non-saline	Soil (non-saline)	Not applicable	shrubland biome	grassland soil	soil	soil	biome	terrestrial biome	shrubland biome	Not applicable	Not applicable	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Tanzania	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	EB097	Not applicable	Not applicable	Not applicable	Not applicable	-6.05	-6.05	36.44	36.44	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	soil metagenome	African soils	410658	soil	soil metagenome	Missing: Not provided	Missing: Not provided	Missing: Not provided	Not applicable	Pandambili top-soil	Pandambili top-soil	Not applicable	Missing: Not provided	410658	Missing: Not provided	Not applicable	Missing: Not provided	Samples presented at EMP conference June 2011 Shenzhen	Missing: Not provided	Missing: Not provided	Missing: Not provided		Not applicable
1521.EB098.s.6.1.sequences	Not applicable	0.0	Not applicable	Not applicable	EB098	Not applicable	Missing: Not provided	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	GAZ:Tanzania	0	Not applicable	soil sample EB098	0	Not applicable	TRUE	1459	1459.0	True	EMP sample	Free-living	Non-saline	Soil (non-saline)	Not applicable	shrubland biome	grassland soil	soil	soil	biome	terrestrial biome	shrubland biome	Not applicable	Not applicable	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Tanzania	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	EB098	Not applicable	Not applicable	Not applicable	Not applicable	-6.05	-6.05	36.44	36.44	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	soil metagenome	African soils	410658	soil	soil metagenome	Missing: Not provided	Missing: Not provided	Missing: Not provided	Not applicable	Pandambili sub-soil	Pandambili sub-soil	Not applicable	Missing: Not provided	410658	Missing: Not provided	Not applicable	Missing: Not provided	Samples presented at EMP conference June 2011 Shenzhen	Missing: Not provided	Missing: Not provided	Missing: Not provided		Not applicable
1521.EB099.s.6.1.sequences	Not applicable	0.0	Not applicable	Not applicable	EB099	Not applicable	Missing: Not provided	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	GAZ:Tanzania	0	Not applicable	soil sample EB099	0	Not applicable	TRUE	1459	1459.0	True	EMP sample	Free-living	Non-saline	Soil (non-saline)	Not applicable	shrubland biome	grassland soil	soil	soil	biome	terrestrial biome	shrubland biome	Not applicable	Not applicable	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Tanzania	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	EB099	Not applicable	Not applicable	Not applicable	Not applicable	-6.12	-6.12	36.46	36.46	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	soil metagenome	African soils	410658	soil	soil metagenome	Missing: Not provided	Missing: Not provided	Missing: Not provided	Not applicable	Pandambili top-soil	Pandambili top-soil	Not applicable	Missing: Not provided	410658	Missing: Not provided	Not applicable	Missing: Not provided	Samples presented at EMP conference June 2011 Shenzhen	Missing: Not provided	Missing: Not provided	Missing: Not provided		Not applicable
1521.EB100.s.6.1.sequences	Not applicable	0.0	Not applicable	Not applicable	EB100	Not applicable	Missing: Not provided	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	GAZ:Tanzania	0	Not applicable	soil sample EB100	0	Not applicable	TRUE	1459	1459.0	True	EMP sample	Free-living	Non-saline	Soil (non-saline)	Not applicable	shrubland biome	grassland soil	soil	soil	biome	terrestrial biome	shrubland biome	Not applicable	Not applicable	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Tanzania	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	EB100	Not applicable	Not applicable	Not applicable	Not applicable	-6.12	-6.12	36.46	36.46	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	soil metagenome	African soils	410658	soil	soil metagenome	Missing: Not provided	Missing: Not provided	Missing: Not provided	Not applicable	Pandambili sub-soil	Pandambili sub-soil	Not applicable	Missing: Not provided	410658	Missing: Not provided	Not applicable	Missing: Not provided	Samples presented at EMP conference June 2011 Shenzhen	Missing: Not provided	Missing: Not provided	Missing: Not provided		Not applicable
1521.EB101.s.6.1.sequences	Not applicable	0.0	Not applicable	Not applicable	EB101	Not applicable	Missing: Not provided	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	GAZ:Tanzania	0	Not applicable	soil sample EB101	0	Not applicable	TRUE	1459	1459.0	True	EMP sample	Free-living	Non-saline	Soil (non-saline)	Not applicable	shrubland biome	grassland soil	soil	soil	biome	terrestrial biome	shrubland biome	Not applicable	Not applicable	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Tanzania	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	EB101	Not applicable	Not applicable	Not applicable	Not applicable	-6.09	-6.09	36.46	36.46	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	soil metagenome	African soils	410658	soil	soil metagenome	Missing: Not provided	Missing: Not provided	Missing: Not provided	Not applicable	Pandambili top-soil	Pandambili top-soil	Not applicable	Missing: Not provided	410658	Missing: Not provided	Not applicable	Missing: Not provided	Samples presented at EMP conference June 2011 Shenzhen	Missing: Not provided	Missing: Not provided	Missing: Not provided		Not applicable
1521.EB102.s.6.1.sequences	Not applicable	0.0	Not applicable	Not applicable	EB102	Not applicable	Missing: Not provided	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	GAZ:Tanzania	0	Not applicable	soil sample EB102	0	Not applicable	TRUE	1459	1459.0	True	EMP sample	Free-living	Non-saline	Soil (non-saline)	Not applicable	shrubland biome	grassland soil	soil	soil	biome	terrestrial biome	shrubland biome	Not applicable	Not applicable	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Tanzania	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	EB102	Not applicable	Not applicable	Not applicable	Not applicable	-6.09	-6.09	36.46	36.46	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	soil metagenome	African soils	410658	soil	soil metagenome	Missing: Not provided	Missing: Not provided	Missing: Not provided	Not applicable	Pandambili sub-soil	Pandambili sub-soil	Not applicable	Missing: Not provided	410658	Missing: Not provided	Not applicable	Missing: Not provided	Samples presented at EMP conference June 2011 Shenzhen	Missing: Not provided	Missing: Not provided	Missing: Not provided		Not applicable
