sample_name	agrochem_addition	altitude_m	annual_season_precpt	annual_season_temp	anonymized_name	area	area_2	c_n_ratio	carbon_perc	clone	cm_to_stem	collection_timestamp	country	cur_land_use	depth	depth_m	description	dna_extracted	drainage_class	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	geo_loc_name	host_subject_id	latitude	latitude_deg	longitude	longitude_deg	nitrogen_perc	orig_sample_name	perc_moisture	ph	ph_meth	physical_location_2	physical_specimen_location	physical_specimen_remaining	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	samp_weight_dna_ext	sample_scientific_name	sample_taxid	sample_type	scientific_name	soil_series	soil_type	store_cond	taxon_id	temperature	title	vineyard
2382.SH004.C1.RH.3.614.leav.9.12.lane8.NoIndex.L008.sequences	herbicide	0.0	4.17	55.33	HS7	Mattituck	SH004	Not applicable	Not applicable	clone_1	Not applicable	2012-09-24	GAZ:United States of America	crop cover	Not applicable	Not applicable	Leaves	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant corpus	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS7	41.01489	41.01489	-72.52841	-72.52841	Missing: Not provided	SH004.C1.RH.3.614	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant corpus	2382	0.04	soil metagenome	410658	leaves	plant metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	1297885	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH004.C1.RH.3.615.gp.9.12.lane8.NoIndex.L008.sequences	herbicide	0.0	4.17	55.33	HS7	Mattituck	SH004	Not applicable	Not applicable	clone_1	Not applicable	2012-09-24	GAZ:United States of America	crop cover	Not applicable	Not applicable	Grapes	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant corpus	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS7	41.01489	41.01489	-72.52841	-72.52841	Missing: Not provided	SH004.C1.RH.3.615	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant corpus	2382	0.22	soil metagenome	410658	grapes	plant metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	1297885	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH004.C1.RH.4.15.root.6.11.lane1.NoIndex.L001.sequences	herbicide	0.0	4.17	55.33	HS10	Mattituck	SH004	Not applicable	Not applicable	clone_1	Not applicable	2011-06-22	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.01508	41.01508	-72.52867	-72.52867	Missing: Not provided	SH004.C1.RH.4.15	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH004.C1.RH.4.218.root.9.11.lane1.NoIndex.L001.sequences	herbicide	0.0	4.17	55.33	HS10	Mattituck	SH004	Not applicable	Not applicable	clone_1	Not applicable	2011-09-13	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.01502	41.01502	-72.52851	-72.52851	Missing: Not provided	SH004.C1.RH.4.218	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH004.C1.RH.4.416.bulk.4.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS10	Mattituck	SH004	12.5623	2.065	clone_1	10	2012-04-11	GAZ:United States of America	crop cover	0.05-0.07	Not applicable	Bulk_soil	TRUE	well	3	3	True	EMP sample	Free-living	Non-saline	Soil (non-saline)	cropland biome	vineyard	bulk soil	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.01498	41.01498	-72.52846	-72.52846	0.164	SH004.C1.RH.4.416	0.14	7.24	2:5 soil-water	ANL	ANL	TRUE	TRUE	Free-living	Non-saline	Soil (non-saline)	2382	0.24	soil metagenome	410658	soil	soil metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	410658	14.72	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH004.C1.RH.4.417.rhizo.4.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS10	Mattituck	SH004	Not applicable	Not applicable	clone_1	Not applicable	2012-04-11	GAZ:United States of America	crop cover	Not applicable	Not applicable	Rhizosphere	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	rhizosphere	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.01498	41.01498	-72.52846	-72.52846	Missing: Not provided	SH004.C1.RH.4.417	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.24	rhizosphere metagenome	939928	rhizosphere	rhizosphere metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	939928	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH004.C1.RH.4.418.root.4.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS10	Mattituck	SH004	Not applicable	Not applicable	clone_1	Not applicable	2012-04-11	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.01498	41.01498	-72.52846	-72.52846	Missing: Not provided	SH004.C1.RH.4.418	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH004.C1.RH.4.616.bulk.9.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS1	Mattituck	SH004	12.9406	1.262	clone_1	26.5	2012-09-24	GAZ:United States of America	crop cover	0.05-0.07	Not applicable	Bulk_soil	TRUE	well	3	3	True	EMP sample	Free-living	Non-saline	Soil (non-saline)	cropland biome	vineyard	bulk soil	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS1	41.01489	41.01489	-72.52841	-72.52841	0.098	SH004.C1.RH.4.616	0.14	7.57	2:5 soil-water	ANL	ANL	TRUE	TRUE	Free-living	Non-saline	Soil (non-saline)	2382	0.24	soil metagenome	410658	soil	soil metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	410658	20.18	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH004.C1.RH.4.617.rhizo.9.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS1	Mattituck	SH004	Not applicable	Not applicable	clone_1	Not applicable	2012-09-24	GAZ:United States of America	crop cover	Not applicable	Not applicable	Rhizosphere	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	rhizosphere	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS1	41.01489	41.01489	-72.52841	-72.52841	Missing: Not provided	SH004.C1.RH.4.617	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.24	rhizosphere metagenome	939928	rhizosphere	rhizosphere metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	939928	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH004.C1.RH.4.618.root.9.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS7	Mattituck	SH004	Not applicable	Not applicable	clone_1	Not applicable	2012-09-24	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS7	41.01489	41.01489	-72.52841	-72.52841	Missing: Not provided	SH004.C1.RH.4.618	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH004.C1.RH.4.619.leav.9.12.lane8.NoIndex.L008.sequences	herbicide	0.0	4.17	55.33	HS7	Mattituck	SH004	Not applicable	Not applicable	clone_1	Not applicable	2012-09-24	GAZ:United States of America	crop cover	Not applicable	Not applicable	Leaves	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant corpus	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS7	41.01489	41.01489	-72.52841	-72.52841	Missing: Not provided	SH004.C1.RH.4.619	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant corpus	2382	0.04	soil metagenome	410658	leaves	plant metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	1297885	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH004.C1.RH.4.620.gp.9.12.lane8.NoIndex.L008.sequences	herbicide	0.0	4.17	55.33	HS7	Mattituck	SH004	Not applicable	Not applicable	clone_1	Not applicable	2012-09-24	GAZ:United States of America	crop cover	Not applicable	Not applicable	Grapes	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant corpus	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS7	41.01489	41.01489	-72.52841	-72.52841	Missing: Not provided	SH004.C1.RH.4.620	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant corpus	2382	0.22	soil metagenome	410658	grapes	plant metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	1297885	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH004.C1.RH.5.223.root.9.11.lane1.NoIndex.L001.sequences	herbicide	0.0	4.17	55.33	HS10	Mattituck	SH004	Not applicable	Not applicable	clone_1	Not applicable	2011-09-13	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.01498	41.01498	-72.52846	-72.52846	Missing: Not provided	SH004.C1.RH.5.223	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH004.C1.RH.5.421.bulk.4.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS10	Mattituck	SH004	13.195	2.4	clone_1	10	2012-04-11	GAZ:United States of America	crop cover	0.05-0.07	Not applicable	Bulk_soil	TRUE	well	3	3	True	EMP sample	Free-living	Non-saline	Soil (non-saline)	cropland biome	vineyard	bulk soil	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.01498	41.01498	-72.52846	-72.52846	0.182	SH004.C1.RH.5.421	0.12	7.28	2:5 soil-water	ANL	ANL	TRUE	TRUE				2382	0.24	soil metagenome	410658	soil	soil metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	410658	14.76	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH004.C1.RH.5.422.rhizo.4.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS10	Mattituck	SH004	Not applicable	Not applicable	clone_1	Not applicable	2012-04-11	GAZ:United States of America	crop cover	Not applicable	Not applicable	Rhizosphere	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	rhizosphere	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.01498	41.01498	-72.52846	-72.52846	Missing: Not provided	SH004.C1.RH.5.422	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.24	rhizosphere metagenome	939928	rhizosphere	rhizosphere metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	939928	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH004.C1.RH.5.423.root.4.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS10	Mattituck	SH004	Not applicable	Not applicable	clone_1	Not applicable	2012-04-11	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.01498	41.01498	-72.52846	-72.52846	Missing: Not provided	SH004.C1.RH.5.423	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH004.C1.RH.5.621.bulk.9.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS1	Mattituck	SH004	13.3799	1.347	clone_1	28.4	2012-09-24	GAZ:United States of America	crop cover	0.05-0.07	Not applicable	Bulk_soil	TRUE	well	3	3	True	EMP sample	Free-living	Non-saline	Soil (non-saline)	cropland biome	vineyard	bulk soil	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS1	41.01489	41.01489	-72.52841	-72.52841	0.101	SH004.C1.RH.5.621	0.14	7.44	2:5 soil-water	ANL	ANL	TRUE	TRUE	Free-living	Non-saline	Soil (non-saline)	2382	0.24	soil metagenome	410658	soil	soil metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	410658	20.2	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH004.C1.RH.5.622.rhizo.9.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS1	Mattituck	SH004	Not applicable	Not applicable	clone_1	Not applicable	2012-09-24	GAZ:United States of America	crop cover	Not applicable	Not applicable	Rhizosphere	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	rhizosphere	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS1	41.01489	41.01489	-72.52841	-72.52841	Missing: Not provided	SH004.C1.RH.5.622	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.24	rhizosphere metagenome	939928	rhizosphere	rhizosphere metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	939928	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH004.C1.RH.5.623.root.9.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS7	Mattituck	SH004	Not applicable	Not applicable	clone_1	Not applicable	2012-09-24	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS7	41.01489	41.01489	-72.52841	-72.52841	Missing: Not provided	SH004.C1.RH.5.623	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH004.C1.RH.5.624.leav.9.12.lane8.NoIndex.L008.sequences	herbicide	0.0	4.17	55.33	HS7	Mattituck	SH004	Not applicable	Not applicable	clone_1	Not applicable	2012-09-24	GAZ:United States of America	crop cover	Not applicable	Not applicable	Leaves	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant corpus	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS7	41.01489	41.01489	-72.52841	-72.52841	Missing: Not provided	SH004.C1.RH.5.624	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant corpus	2382	0.04	soil metagenome	410658	leaves	plant metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	1297885	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH004.C1.RH.5.625.gp.9.12.lane8.NoIndex.L008.sequences	herbicide	0.0	4.17	55.33	HS7	Mattituck	SH004	Not applicable	Not applicable	clone_1	Not applicable	2012-09-24	GAZ:United States of America	crop cover	Not applicable	Not applicable	Grapes	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant corpus	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS7	41.01489	41.01489	-72.52841	-72.52841	Missing: Not provided	SH004.C1.RH.5.625	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant corpus	2382	0.22	soil metagenome	410658	grapes	plant metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	1297885	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH005.C3.RH.1.253.root.9.11.lane1.NoIndex.L001.sequences	herbicide	0.0	4.17	55.33	HS10	Mattituck	SH005	Not applicable	Not applicable	clone_3	Not applicable	2011-09-13	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.01528	41.01528	-72.52807	-72.52807	Missing: Not provided	SH005.C3.RH.1.253	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH005.C3.RH.1.451.bulk.4.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS10	Mattituck	SH005	12.9598	1.215	clone_3	10	2012-04-11	GAZ:United States of America	crop cover	0.05-0.07	Not applicable	Bulk_soil	TRUE	well	3	3	True	EMP sample	Free-living	Non-saline	Soil (non-saline)	cropland biome	vineyard	bulk soil	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.01534	41.01534	-72.52808	-72.52808	0.094	SH005.C3.RH.1.451	0.14	7.27	2:5 soil-water	ANL	ANL	TRUE	TRUE	Free-living	Non-saline	Soil (non-saline)	2382	0.24	soil metagenome	410658	soil	soil metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	410658	14.42	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
