sample_name	altitude	altitude_m	anonymized_name	body_habitat	body_product	body_site	collection_timestamp	country	depth	depth_m	description	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	geo_loc_name	host_class	host_common_name	host_family	host_genus	host_kingdom	host_order	host_phylum	host_scientific_name	host_species	host_subject_id	host_superkingdom	host_taxid	latitude	latitude_deg	life_stage	longitude	longitude_deg	physical_specimen_location	physical_specimen_remaining	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	sample_scientific_name	sample_taxid	sample_type	scientific_name	title
940.P.06.Fecal	0	0.0	P.06.Fecal	UBERON:feces	UBERON:feces	UBERON:feces	2011-10-07	GAZ:United States of America	0	0	P.06.Fecal fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal distal gut	freshwater biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	P.06	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal distal gut	940	fish metagenome	496924	stool	fish gut metagenome	SongColoradoFish
940.P.07.Fecal	0	0.0	P.07.Fecal	UBERON:feces	UBERON:feces	UBERON:feces	2011-10-07	GAZ:United States of America	0	0	P.07.Fecal fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal distal gut	freshwater biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	P.07	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal distal gut	940	fish metagenome	496924	stool	fish gut metagenome	SongColoradoFish
940.P.08.Fecal	0	0.0	P.08.Fecal	UBERON:feces	UBERON:feces	UBERON:feces	2011-10-07	GAZ:United States of America	0	0	P.08.Fecal fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal distal gut	freshwater biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	P.08	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True				940	fish metagenome	496924	stool	fish gut metagenome	SongColoradoFish
940.P.09.Fecal	0	0.0	P.09.Fecal	UBERON:feces	UBERON:feces	UBERON:feces	2011-10-07	GAZ:United States of America	0	0	P.09.Fecal fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal distal gut	freshwater biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	P.09	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True				940	fish metagenome	496924	stool	fish gut metagenome	SongColoradoFish
940.P.10.Fecal	0	0.0	P.10.Fecal	UBERON:feces	UBERON:feces	UBERON:feces	2011-10-07	GAZ:United States of America	0	0	P.10.Fecal fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal distal gut	freshwater biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	P.10	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal distal gut	940	fish metagenome	496924	stool	fish gut metagenome	SongColoradoFish
940.P.11.Fecal	0	0.0	P.11.Fecal	UBERON:feces	UBERON:feces	UBERON:feces	2011-10-07	GAZ:United States of America	0	0	P.11.Fecal fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal distal gut	freshwater biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	P.11	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal distal gut	940	fish metagenome	496924	stool	fish gut metagenome	SongColoradoFish
940.P.12.Fecal	0	0.0	P.12.Fecal	UBERON:feces	UBERON:feces	UBERON:feces	2011-10-07	GAZ:United States of America	0	0	P.12.Fecal fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal distal gut	freshwater biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	P.12	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal distal gut	940	fish metagenome	496924	stool	fish gut metagenome	SongColoradoFish
940.P.13.Fecal	0	0.0	P.13.Fecal	UBERON:feces	UBERON:feces	UBERON:feces	2011-10-07	GAZ:United States of America	0	0	P.13.Fecal fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal distal gut	freshwater biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	P.13	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal distal gut	940	fish metagenome	496924	stool	fish gut metagenome	SongColoradoFish
940.P.14.Fecal	0	0.0	P.14.Fecal	UBERON:feces	UBERON:feces	UBERON:feces	2011-10-07	GAZ:United States of America	0	0	P.14.Fecal fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal distal gut	freshwater biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	P.14	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal distal gut	940	fish metagenome	496924	stool	fish gut metagenome	SongColoradoFish
940.P.15.Fecal	0	0.0	P.15.Fecal	UBERON:feces	UBERON:feces	UBERON:feces	2011-10-07	GAZ:United States of America	0	0	P.15.Fecal fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal distal gut	freshwater biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	P.15	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal distal gut	940	fish metagenome	496924	stool	fish gut metagenome	SongColoradoFish
940.P.16.Fecal	0	0.0	P.16.Fecal	UBERON:feces	UBERON:feces	UBERON:feces	2011-10-07	GAZ:United States of America	0	0	P.16.Fecal fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal distal gut	freshwater biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	P.16	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal distal gut	940	fish metagenome	496924	stool	fish gut metagenome	SongColoradoFish
940.P.17.Fecal	0	0.0	P.17.Fecal	UBERON:feces	UBERON:feces	UBERON:feces	2011-10-07	GAZ:United States of America	0	0	P.17.Fecal fish metagenome	True	1427.1875	1427.1875	True	EMP sample	Host-associated	Animal	Animal distal gut	freshwater biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	P.17	sk__Eukaryota	7969	39.1	39.1	adult	-108.36	-108.36	UCSDMI	True	True	Host-associated	Animal	Animal distal gut	940	fish metagenome	496924	stool	fish gut metagenome	SongColoradoFish
940.RD.01.Dorsal	0	0.0	RD.01.Dorsal	UBERON:skin	UBERON:mucus	UBERON:skin	2011-09-16	GAZ:United States of America	0	0	RD.01.Dorsal fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.01	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.01.Gill	0	0.0	RD.01.Gill	UBERON:gill	UBERON:mucus	UBERON:gill	2011-09-16	GAZ:United States of America	0	0	RD.01.Gill fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.01	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.01.Oral	0	0.0	RD.01.Oral	UBERON:oral cavity	UBERON:mucus	UBERON:mouth	2011-09-16	GAZ:United States of America	0	0	RD.01.Oral fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.01	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.01.Ventral	0	0.0	RD.01.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-09-16	GAZ:United States of America	0	0	RD.01.Ventral fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.01	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.02.Ventral	0	0.0	RD.02.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-09-16	GAZ:United States of America	0	0	RD.02.Ventral fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.02	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.03.Dorsal	0	0.0	RD.03.Dorsal	UBERON:skin	UBERON:mucus	UBERON:skin	2011-09-16	GAZ:United States of America	0	0	RD.03.Dorsal fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.03	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True				940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.03.Gill	0	0.0	RD.03.Gill	UBERON:gill	UBERON:mucus	UBERON:gill	2011-09-16	GAZ:United States of America	0	0	RD.03.Gill fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.03	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.03.Oral	0	0.0	RD.03.Oral	UBERON:oral cavity	UBERON:mucus	UBERON:mouth	2011-09-16	GAZ:United States of America	0	0	RD.03.Oral fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.03	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.03.Ventral	0	0.0	RD.03.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-09-16	GAZ:United States of America	0	0	RD.03.Ventral fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.03	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.04.Dorsal	0	0.0	RD.04.Dorsal	UBERON:skin	UBERON:mucus	UBERON:skin	2011-09-16	GAZ:United States of America	0	0	RD.04.Dorsal fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.04	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True				940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.04.Fecal	0	0.0	RD.04.Fecal	UBERON:feces	UBERON:feces	UBERON:feces	2011-09-16	GAZ:United States of America	0	0	RD.04.Fecal fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal distal gut	freshwater biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.04	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal distal gut	940	fish metagenome	496924	stool	fish   gut metagenome	SongColoradoFish
940.RD.04.Gill	0	0.0	RD.04.Gill	UBERON:gill	UBERON:mucus	UBERON:gill	2011-09-16	GAZ:United States of America	0	0	RD.04.Gill fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.04	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.04.Oral	0	0.0	RD.04.Oral	UBERON:oral cavity	UBERON:mucus	UBERON:mouth	2011-09-16	GAZ:United States of America	0	0	RD.04.Oral fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.04	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.04.Ventral	0	0.0	RD.04.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-09-16	GAZ:United States of America	0	0	RD.04.Ventral fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.04	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.05.Ventral	0	0.0	RD.05.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-09-16	GAZ:United States of America	0	0	RD.05.Ventral fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.05	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.06.Ventral	0	0.0	RD.06.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-09-16	GAZ:United States of America	0	0	RD.06.Ventral fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.06	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.07.Dorsal	0	0.0	RD.07.Dorsal	UBERON:skin	UBERON:mucus	UBERON:skin	2011-09-16	GAZ:United States of America	0	0	RD.07.Dorsal fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.07	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True				940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
