sample_name	altitude	altitude_m	anonymized_name	batid	body_habitat	body_product	body_site	cage	collection_date	collection_timestamp	country	depth	depth_m	description	diet	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	escaped_during_trial	extracted_dna_avail_now	geo_loc_name	host_class	host_common_name	host_family	host_genus	host_kingdom	host_order	host_phylum	host_scientific_name	host_species	host_subject_id	host_superkingdom	host_taxid	last_meal	latitude	latitude_deg	life_stage	longitude	longitude_deg	physical_specimen_location	physical_specimen_remaining	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	reproductive_status	sample_scientific_name	sample_taxid	sample_type	scientific_name	sex	species	timepoint	title	tot_mass	treatment	type_sample	weight_g
2338.BLANK.B.26	0	0.0	BLANK.B.26	BLANK.B.26	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.26	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.BLANK.B.27	0	0.0	BLANK.B.27	BLANK.B.27	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.27	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.BLANK.B.28	0	0.0	BLANK.B.28	BLANK.B.28	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.28	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.BLANK.B.29	0	0.0	BLANK.B.29	BLANK.B.29	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.29	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.BLANK.B.3	0	0.0	BLANK.B.3	BLANK.B.3	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.3	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.BLANK.B.30	0	0.0	BLANK.B.30	BLANK.B.30	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.30	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.BLANK.B.31	0	0.0	BLANK.B.31	BLANK.B.31	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.31	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.BLANK.B.32	0	0.0	BLANK.B.32	BLANK.B.32	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.32	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.BLANK.B.33	0	0.0	BLANK.B.33	BLANK.B.33	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.33	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.BLANK.B.34	0	0.0	BLANK.B.34	BLANK.B.34	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.34	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.BLANK.B.4	0	0.0	BLANK.B.4	BLANK.B.4	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.4	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.BLANK.B.5	0	0.0	BLANK.B.5	BLANK.B.5	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.5	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.BLANK.B.6	0	0.0	BLANK.B.6	BLANK.B.6	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.6	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.BLANK.B.7	0	0.0	BLANK.B.7	BLANK.B.7	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.7	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.BLANK.B.8	0	0.0	BLANK.B.8	BLANK.B.8	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.8	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.BLANK.B.9	0	0.0	BLANK.B.9	BLANK.B.9	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	BLANK.B.9	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
2338.C.HAND.E	0	0.0	C.HAND.E	REU2	UBERON:skin	UBERON:hand skin	UBERON:sebum	Missing: Not provided	2013-07-23 00:00:00	2013-07-23	GAZ:Costa Rica	0	0	human hand sample		True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal surface	dense settlement biome	human-associated habitat	sebum	human-skin	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	c__Mammalia	human	f__Hominidae	g__Homo	k__Metazoa	o__Primates	p__Chordata	Homo sapiens	s__Homo_sapiens	REU2	sk__Eukaryota	9606	banana	9.75	9.75	adult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal surface	2338	Missing: Not collected	human skin metagenome	539655	skin	human skin metagenome	female	Homo sapiens	End	Song_Whitehead_bats		Missing: Not provided	Skin	Missing: Not provided
2338.CONTROL.1	0	0.0	CONTROL.1	control	Not applicable	Not applicable	Not applicable	Missing: Not provided	2050-01-01 00:00:00	Not applicable	GAZ:Costa Rica	0	0	control blank	Not applicable	True	1656	1403.74	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	sterile water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	True	Costa Rica	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	control	Not applicable	Not applicable	banana	40.01	9.75	Not applicable	-105.26	-83.75	CCME	True	True	Control	Negative	Sterile water blank	2338	Not applicable	metagenomes	408169	control blank	metagenome	Not applicable	Not applicable	Not applicable	Song_Whitehead_bats	Not applicable	Not applicable		Not applicable
