sample_name	altitude_m	anonymized_name	body_habitat	body_product	body_site	collection_timestamp	country	depth_m	description	disease_stat	disease_status	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	geo_loc_name	host_class	host_common_name	host_family	host_genus	host_kingdom	host_order	host_phylum	host_scientific_name	host_species	host_subject_id	host_superkingdom	host_taxid	latitude	latitude_deg	longitude	longitude_deg	physical_specimen_location	physical_specimen_remaining	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	sample_scientific_name	sample_taxid	sample_type	scientific_name	title	wsg84
894.SV1323.lane5.NoIndex.L005	0.0	SV1323	UBERON:feces	UBERON:feces	UBERON:feces	2010-05-27	GAZ:Australia	0	Wombat feces		None	TRUE	259.3416	259.3416	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	wombats	f__Vombatidae	g__	k__Metazoa	o__Diprotodontia	p__Chordata	Vombatidae	s__	SV1323	sk__Eukaryota	9338	-37.827006	-37.827006	145.415048	145.415048	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360515m E 5812195m N
894.SV1324.lane5.NoIndex.L005	0.0	SV1324	UBERON:feces	UBERON:feces	UBERON:feces	2010-05-27	GAZ:Australia	0	Wombat feces		None	TRUE	259.3416	259.3416	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	wombats	f__Vombatidae	g__	k__Metazoa	o__Diprotodontia	p__Chordata	Vombatidae	s__	SV1324	sk__Eukaryota	9338	-37.827006	-37.827006	145.415048	145.415048	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360515m E 5812195m N
894.SV1325.lane5.NoIndex.L005	0.0	SV1325	UBERON:feces	UBERON:feces	UBERON:feces	2010-05-27	GAZ:Australia	0	Fox feces		None	TRUE	259.3416	259.3416	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	red fox	f__Canidae	g__Vulpes	k__Metazoa	o__Carnivora	p__Chordata	Vulpes vulpes	s__Vulpes_vulpes	SV1325	sk__Eukaryota	9627	-37.827006	-37.827006	145.415048	145.415048	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360515m E 5812195m N
894.SV1386.lane5.NoIndex.L005	0.0	SV1386	UBERON:feces	UBERON:feces	UBERON:feces	2010-07-16	GAZ:Australia	0	Kangaroo feces		None	TRUE	259.3416	259.3416	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	SV1386	sk__Eukaryota	9322	-37.827006	-37.827006	145.415048	145.415048	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360515m E 5812195m N
894.SV1387.lane5.NoIndex.L005	0.0	SV1387	UBERON:feces	UBERON:feces	UBERON:feces	2010-07-16	GAZ:Australia	0	Kangaroo feces		None	TRUE	259.3416	259.3416	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	SV1387	sk__Eukaryota	9322	-37.827006	-37.827006	145.415048	145.415048	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360515m E 5812195m N
894.SV1388.lane5.NoIndex.L005	0.0	SV1388	UBERON:feces	UBERON:feces	UBERON:feces	2010-07-16	GAZ:Australia	0	Kangaroo feces		None	TRUE	259.3416	259.3416	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	SV1388	sk__Eukaryota	9322	-37.827006	-37.827006	145.415048	145.415048	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360515m E 5812195m N
894.SV1389.lane5.NoIndex.L005	0.0	SV1389	UBERON:feces	UBERON:feces	UBERON:feces	2010-07-16	GAZ:Australia	0	Kangaroo feces		None	TRUE	259.3416	259.3416	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	SV1389	sk__Eukaryota	9322	-37.827006	-37.827006	145.415048	145.415048	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360515m E 5812195m N
894.SV1390.lane5.NoIndex.L005	0.0	SV1390	UBERON:feces	UBERON:feces	UBERON:feces	2010-07-16	GAZ:Australia	0	Kangaroo feces		None	TRUE	259.3416	259.3416	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	SV1390	sk__Eukaryota	9322	-37.827006	-37.827006	145.415048	145.415048	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360515m E 5812195m N
894.SV1391.lane5.NoIndex.L005	0.0	SV1391	UBERON:feces	UBERON:feces	UBERON:feces	2010-07-16	GAZ:Australia	0	Kangaroo feces		None	TRUE	259.3416	259.3416	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	SV1391	sk__Eukaryota	9322	-37.827006	-37.827006	145.415048	145.415048	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360515m E 5812195m N
894.SV1392.lane5.NoIndex.L005	0.0	SV1392	UBERON:feces	UBERON:feces	UBERON:feces	2010-07-16	GAZ:Australia	0	Kangaroo feces		None	TRUE	259.3416	259.3416	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	SV1392	sk__Eukaryota	9322	-37.827006	-37.827006	145.415048	145.415048	University of Melbourne	FALSE	TRUE				894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360515m E 5812195m N
894.SV1393.lane5.NoIndex.L005	0.0	SV1393	UBERON:feces	UBERON:feces	UBERON:feces	2010-07-16	GAZ:Australia	0	Kangaroo feces		None	TRUE	259.3416	259.3416	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	SV1393	sk__Eukaryota	9322	-37.827006	-37.827006	145.415048	145.415048	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360515m E 5812195m N
894.SV1394.lane5.NoIndex.L005	0.0	SV1394	UBERON:feces	UBERON:feces	UBERON:feces	2010-07-16	GAZ:Australia	0	Kangaroo feces		None	TRUE	259.3416	259.3416	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	SV1394	sk__Eukaryota	9322	-37.827006	-37.827006	145.415048	145.415048	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360515m E 5812195m N
894.SV1395.lane5.NoIndex.L005	0.0	SV1395	UBERON:feces	UBERON:feces	UBERON:feces	2010-07-16	GAZ:Australia	0	Kangaroo feces		None	TRUE	259.3416	259.3416	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	SV1395	sk__Eukaryota	9322	-37.827006	-37.827006	145.415048	145.415048	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360515m E 5812195m N
894.SV1396.lane5.NoIndex.L005	0.0	SV1396	UBERON:feces	UBERON:feces	UBERON:feces	2010-07-16	GAZ:Australia	0	Kangaroo feces		None	TRUE	259.3416	259.3416	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	SV1396	sk__Eukaryota	9322	-37.827006	-37.827006	145.415048	145.415048	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360515m E 5812195m N
894.SV1397.lane5.NoIndex.L005	0.0	SV1397	UBERON:feces	UBERON:feces	UBERON:feces	2010-07-16	GAZ:Australia	0	Kangaroo feces		None	TRUE	259.3416	259.3416	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	SV1397	sk__Eukaryota	9322	-37.827006	-37.827006	145.415048	145.415048	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360515m E 5812195m N
894.SV1398.lane5.NoIndex.L005	0.0	SV1398	UBERON:feces	UBERON:feces	UBERON:feces	2010-07-16	GAZ:Australia	0	Kangaroo feces		None	TRUE	259.3416	259.3416	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	SV1398	sk__Eukaryota	9322	-37.827006	-37.827006	145.415048	145.415048	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360515m E 5812195m N
894.SV1399.lane5.NoIndex.L005	0.0	SV1399	UBERON:feces	UBERON:feces	UBERON:feces	2010-07-16	GAZ:Australia	0	Kangaroo feces		None	TRUE	259.3416	259.3416	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	SV1399	sk__Eukaryota	9322	-37.827006	-37.827006	145.415048	145.415048	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360515m E 5812195m N
894.SV1400.lane5.NoIndex.L005	0.0	SV1400	UBERON:feces	UBERON:feces	UBERON:feces	2010-07-16	GAZ:Australia	0	Kangaroo feces		None	TRUE	259.3416	259.3416	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	SV1400	sk__Eukaryota	9322	-37.827006	-37.827006	145.415048	145.415048	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360515m E 5812195m N
894.SV1401.lane5.NoIndex.L005	0.0	SV1401	UBERON:feces	UBERON:feces	UBERON:feces	2010-07-16	GAZ:Australia	0	Kangaroo feces		None	TRUE	259.3416	259.3416	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	SV1401	sk__Eukaryota	9322	-37.827006	-37.827006	145.415048	145.415048	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360515m E 5812195m N
894.SV1402.lane5.NoIndex.L005	0.0	SV1402	UBERON:feces	UBERON:feces	UBERON:feces	2010-07-16	GAZ:Australia	0	Kangaroo feces		None	TRUE	259.3416	259.3416	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	SV1402	sk__Eukaryota	9322	-37.827006	-37.827006	145.415048	145.415048	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360515m E 5812195m N
894.SV1403.lane5.NoIndex.L005	0.0	SV1403	UBERON:feces	UBERON:feces	UBERON:feces	2010-07-16	GAZ:Australia	0	Kangaroo feces		None	TRUE	259.3416	259.3416	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	SV1403	sk__Eukaryota	9322	-37.827006	-37.827006	145.415048	145.415048	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360515m E 5812195m N
894.SV1404.lane5.NoIndex.L005	0.0	SV1404	UBERON:feces	UBERON:feces	UBERON:feces	2010-07-16	GAZ:Australia	0	Kangaroo feces		None	TRUE	259.3416	259.3416	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	SV1404	sk__Eukaryota	9322	-37.827006	-37.827006	145.415048	145.415048	University of Melbourne	FALSE	TRUE				894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360515m E 5812195m N
894.SV1405.lane5.NoIndex.L005	0.0	SV1405	UBERON:feces	UBERON:feces	UBERON:feces	2010-07-16	GAZ:Australia	0	Kangaroo feces		None	TRUE	259.3416	259.3416	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	SV1405	sk__Eukaryota	9322	-37.827006	-37.827006	145.415048	145.415048	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360515m E 5812195m N
894.SV1406.lane5.NoIndex.L005	0.0	SV1406	UBERON:feces	UBERON:feces	UBERON:feces	2010-07-16	GAZ:Australia	0	Kangaroo feces		None	TRUE	259.3416	259.3416	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	SV1406	sk__Eukaryota	9322	-37.827006	-37.827006	145.415048	145.415048	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360515m E 5812195m N
894.SV1407.lane5.NoIndex.L005	0.0	SV1407	UBERON:feces	UBERON:feces	UBERON:feces	2010-07-16	GAZ:Australia	0	Kangaroo feces		None	TRUE	259.3416	259.3416	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	SV1407	sk__Eukaryota	9322	-37.827006	-37.827006	145.415048	145.415048	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360515m E 5812195m N
894.SV1408.lane5.NoIndex.L005	0.0	SV1408	UBERON:feces	UBERON:feces	UBERON:feces	2010-07-16	GAZ:Australia	0	Kangaroo feces		None	TRUE	259.3416	259.3416	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	SV1408	sk__Eukaryota	9322	-37.827006	-37.827006	145.415048	145.415048	University of Melbourne	FALSE	TRUE				894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360515m E 5812195m N
